date,PPFD_IN_1_1_1,TS_1_1_1,TS_1_2_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,SWC_1_1_1,SR1,Rh,SR2,SR3,Ra1,Ra2,Ra3,gc,SR,Ra
4/4/2024 3:00,NA,NA,NA,NA,NA,NA,NA,1.46369,1.21382,1.90017,2.71,0.24987,0.68635,1.49618,0.000202375,1.68193,0.46811
4/4/2024 4:00,NA,NA,NA,NA,NA,NA,NA,1.63,1.07391,2.01,2.39,0.55609,0.93609,1.31609,0.000320022,1.82,0.74609
4/4/2024 5:00,NA,NA,NA,NA,NA,NA,NA,1.23557,1.09172,2.02,2.29,0.14385,0.92828,1.19828,0.013349143,1.627785,0.536065
4/4/2024 6:00,NA,NA,NA,NA,NA,NA,NA,1.61,0.952666,1.85,2.52,0.657334,0.897334,1.567334,0.007799077,1.73,0.777334
4/4/2024 7:00,NA,NA,NA,NA,NA,NA,NA,1.44496,0.957603,1.65,2.64,0.487357,0.692397,1.682397,0.006567588,1.54748,0.589877
4/4/2024 8:00,NA,NA,NA,NA,NA,NA,NA,1.32279,1.06145,1.86,2.76,0.26134,0.79855,1.69855,0.008989993,1.591395,0.529945
4/4/2024 9:00,NA,NA,NA,NA,NA,NA,NA,1.42,1.59,2.28,6.55,-0.17,0.69,4.96,0.007053421,1.85,0.26
4/4/2024 10:00,NA,NA,NA,NA,NA,NA,NA,1.68828,1.21,2.00623,2.95,0.47828,0.79623,1.74,0.010330451,1.847255,0.637255
4/4/2024 11:00,NA,NA,NA,NA,NA,NA,NA,1.54,1.38,2.63,NA,0.16,1.25,NA,0.008282052,2.085,0.705
4/4/2024 12:00,NA,16.65,16.11,17.35,16.5,17.67,42.7,1.86,1.51,2.13,NA,0.35,0.62,NA,0.01328953,1.995,0.485
4/4/2024 13:00,NA,17.14,16.265,17.76,16.9,17.685,42.7,2.57,2.64,2.32,5.02,-0.07,-0.32,2.38,0.005027702,2.445,-0.195
4/4/2024 14:00,NA,17.68,16.52,18.27,17.385,17.775,42.7,2.56,2.41,2.56,NA,0.15,0.15,NA,0.006747281,2.56,0.15
4/4/2024 15:00,1228,18.025,16.79,18.435,17.73,17.9,42.7,2.93018,3.68,2.8,5.35,-0.74982,-0.88,1.67,0.004786722,2.86509,-0.81491
4/4/2024 16:00,960.5,18.215,17.04,18.61,17.95,18.045,42.7,2.65,2.66915,3.47,3.57,-0.01915,0.80085,0.90085,0.003220311,3.06,0.39085
4/4/2024 17:00,555,18.385,17.25,18.765,18.155,18.19,42.7,2.6,2.37,3.52464,NA,0.23,1.15464,NA,0.003300832,3.06232,0.69232
4/4/2024 18:00,181.3,18.475,17.42,18.765,18.28,18.33,42.7,2.88455,2.6,5.56973,11.7,0.28455,2.96973,9.1,0.001562656,4.22714,1.62714
4/4/2024 19:00,0,18.475,17.56,18.68,18.32,18.455,42.7,2.78556,1.8661,3.68395,11.32,0.91946,1.81785,9.4539,0.001095966,3.234755,1.368655
4/4/2024 20:00,0,18.39,17.675,18.495,18.29,18.565,42.7,2.81841,1.78,2.52,6.92,1.03841,0.74,5.14,0.000954893,2.669205,0.889205
4/4/2024 21:00,0,18.225,17.74,18.255,18.185,18.65,42.7,2.29,1.93,2.4,4.74,0.36,0.47,2.81,0.001153855,2.345,0.415
4/4/2024 22:00,0,18.02,17.765,18.005,18.04,18.71,42.7,1.96,1.87,2.38,4.48,0.09,0.51,2.61,0.00072888,2.17,0.3
4/4/2024 23:00,0,17.785,17.765,17.74,17.875,18.745,42.7,2.05,1.56443,2.26,3.45,0.48557,0.69557,1.88557,0.00039649,2.155,0.59057
4/5/2024,0,17.54,17.725,17.475,17.69,18.76,42.75,1.73117,1.61604,2.22,2.56,0.11513,0.60396,0.94396,0.00043093,1.975585,0.359545
4/5/2024 1:00,0,17.285,17.66,17.21,17.49,18.755,42.8,1.94,1.53794,2.19,3.39,0.40206,0.65206,1.85206,0.000679406,2.065,0.52706
4/5/2024 2:00,0,17.04,17.58,16.955,17.29,18.725,42.8,1.78,1.54,2.19,3.9,0.24,0.65,2.36,0.001003099,1.985,0.445
4/5/2024 3:00,0,16.8,17.49,16.715,17.095,18.685,42.85,2.23,1.35,2.24,2.97,0.88,0.89,1.62,0.000659565,2.235,0.885
4/5/2024 4:00,0,16.585,17.385,16.51,16.905,18.63,42.9,1.72892,1.58,2.1906,3.7,0.14892,0.6106,2.12,0.000216343,1.95976,0.37976
4/5/2024 5:00,0,16.375,17.275,16.29,16.725,18.565,42.9,1.66,1.28,2.12,3.03,0.38,0.84,1.75,NA,1.89,0.61
4/5/2024 6:00,0,16.145,17.165,16.045,16.53,18.495,42.9,1.53,1.4,1.91,2.7,0.13,0.51,1.3,NA,1.72,0.32
4/5/2024 7:00,231.25,15.895,17.045,15.805,16.33,18.42,43,1.814,1.26459,1.92,4.29,0.54941,0.65541,3.02541,0.001572473,1.867,0.60241
4/5/2024 8:00,622.45,15.7,16.92,15.655,16.145,18.33,43,1.46,1.21,2.13,3.07,0.25,0.92,1.86,0.003544289,1.795,0.585
4/5/2024 9:00,1060,15.67,16.8,15.795,16.07,18.245,42.95,1.65,1.54,2.06,5.31,0.11,0.52,3.77,0.009020789,1.855,0.315
4/5/2024 10:00,1284,15.945,16.69,16.315,16.225,18.16,42.9,1.67,1.4,2.24146,3.61,0.27,0.84146,2.21,0.006516378,1.95573,0.55573
4/5/2024 11:00,1529.5,16.575,16.665,17.37,16.65,18.095,42.75,2.15237,1.67,2.41231,NA,0.48237,0.74231,NA,0.008121371,2.28234,0.61234
4/5/2024 12:00,1511.5,17.65,16.73,18.395,17.395,18.075,42.6,2.14,1.64,2.25,NA,0.5,0.61,NA,0.006318794,2.195,0.555
4/5/2024 13:00,1613.5,18.31,16.935,18.87,17.915,18.13,42.6,2.42,1.57,2.37,NA,0.85,0.8,NA,0.00727356,2.395,0.825
4/5/2024 14:00,1504,18.8,17.195,19.34,18.36,18.24,42.55,2.45,2.36,2.5,4.83,0.09,0.14,2.47,0.006113938,2.475,0.115
4/5/2024 15:00,1333.5,19.11,17.46,19.485,18.685,18.375,42.5,2.52,3.47,2.96,7.77,-0.95,-0.51,4.3,0.004092981,2.74,-0.73
4/5/2024 16:00,959,19.245,17.705,19.575,18.865,18.53,42.5,2.82,2.62,2.79,2.83,0.2,0.17,0.21,0.004458074,2.805,0.185
4/5/2024 17:00,494.3,19.345,17.905,19.675,19.025,18.685,42.5,2.97,2.35,4,5.31,0.62,1.65,2.96,0.002411719,3.485,1.135
4/5/2024 18:00,145.75,19.405,18.075,19.69,19.13,18.825,42.5,3.83,3.24585,3.8195,NA,0.58415,0.57365,NA,0.00109524,3.82475,0.5789
4/5/2024 19:00,0,19.405,18.21,19.605,19.165,18.96,42.5,3.47,2.42,4.55,15.52,1.05,2.13,13.1,0.000768657,4.01,1.59
4/5/2024 20:00,0,19.3,18.31,19.4,19.12,19.065,42.5,2.30682,1.91434,4.39,8.3,0.39248,2.47566,6.38566,0.000541372,3.34841,1.43407
4/5/2024 21:00,0,19.115,18.37,19.14,18.995,19.16,42.5,2.17,1.80943,3.28,6.4,0.36057,1.47057,4.59057,0.000378408,2.725,0.91557
4/5/2024 22:00,0,18.895,18.39,18.885,18.845,19.22,42.6,3.13,1.77,2.8,6.04,1.36,1.03,4.27,0.000403067,2.965,1.195
4/5/2024 23:00,0,18.66,18.375,18.625,18.675,19.26,42.6,2.08,2.06,2.49,3.96,0.02,0.43,1.9,0.001192277,2.285,0.225
4/6/2024,0,18.415,18.34,18.37,18.49,19.275,42.6,1.97,1.616,2.52045,4.75,0.354,0.90445,3.134,0.001377241,2.245225,0.629225
4/6/2024 1:00,0,18.17,18.28,18.115,18.3,19.27,42.6,2.05352,1.87255,2.88,3.99,0.18097,1.00745,2.11745,0.003337519,2.46676,0.59421
4/6/2024 2:00,0,17.92,18.2,17.85,18.1,19.245,42.6,1.99,1.49,3.74,3.37,0.5,2.25,1.88,0.001066502,2.865,1.375
4/6/2024 3:00,0,17.66,18.11,17.585,17.895,19.21,42.65,2.2,1.72,2.38722,4.48,0.48,0.66722,2.76,NA,2.29361,0.57361
4/6/2024 4:00,0,17.41,18.005,17.325,17.685,19.155,42.7,2.1,1.42,2.26319,4.37,0.68,0.84319,2.95,NA,2.181595,0.761595
4/6/2024 5:00,0,17.16,17.895,17.075,17.475,19.095,42.7,1.78,1.47,2.24178,3.16,0.31,0.77178,1.69,0.001926986,2.01089,0.54089
4/6/2024 6:00,4.505,16.93,17.77,16.865,17.275,19.025,42.7,1.93154,1.45,2.3,3.64,0.48154,0.85,2.19,NA,2.11577,0.66577
4/6/2024 7:00,184.25,16.775,17.645,16.78,17.125,18.945,42.7,1.76726,1.6,2.325,2.48,0.16726,0.725,0.88,0.004565718,2.04613,0.44613
4/6/2024 8:00,532.05,16.74,17.535,16.835,17.055,18.86,42.7,1.79,1.62,2.42803,4.34,0.17,0.80803,2.72,0.00215108,2.109015,0.489015
4/6/2024 9:00,913.55,16.865,17.435,17.11,17.1,18.785,42.7,1.99,1.47,2.42,NA,0.52,0.95,NA,0.004806,2.205,0.735
4/6/2024 10:00,1299,17.215,17.385,17.61,17.315,18.72,42.65,2.01,1.69,2.46,NA,0.32,0.77,NA,0.005997784,2.235,0.545
4/6/2024 11:00,1421,17.835,17.4,18.63,17.76,18.685,42.55,1.96,1.66,2.69,2.58,0.3,1.03,0.92,0.007275473,2.325,0.665
4/6/2024 12:00,1605,18.75,17.5,19.43,18.415,18.7,42.4,2.23,1.82,2.69,NA,0.41,0.87,NA,0.005616067,2.46,0.64
4/6/2024 13:00,1500,19.275,17.71,19.81,18.855,18.77,42.4,2.86,2.27,2.79,NA,0.59,0.52,NA,0.006101593,2.825,0.555
4/6/2024 14:00,1240,19.66,17.95,20.215,19.235,18.89,42.4,2.33,2.51,3.08,5.86,-0.18,0.57,3.35,0.00570328,2.705,0.195
4/6/2024 15:00,958.1,19.93,18.19,20.365,19.53,19.03,42.3,2.72,2.63,2.89,6.46,0.09,0.26,3.83,0.003802702,2.805,0.175
4/6/2024 16:00,388.6,20.05,18.41,20.355,19.675,19.18,42.3,2.73,2.12,2.88,NA,0.61,0.76,NA,0.003291602,2.805,0.685
4/6/2024 17:00,221.9,20.065,18.59,20.29,19.74,19.325,42.35,2.91,2.01,2.85,NA,0.9,0.84,NA,0.002535295,2.88,0.87
4/6/2024 18:00,132.35,20,18.73,20.16,19.735,19.45,42.4,2.34,1.94,3.26,NA,0.4,1.32,NA,0.002661366,2.8,0.86
4/6/2024 19:00,0,19.885,18.83,19.975,19.68,19.555,42.4,2.62,1.84194,3.64,NA,0.77806,1.79806,NA,0.000548699,3.13,1.28806
4/6/2024 20:00,0,19.715,18.88,19.75,19.57,19.64,42.4,2.82,1.82254,3.15,NA,0.99746,1.32746,NA,0.000305888,2.985,1.16246
4/6/2024 21:00,0,19.53,18.9,19.55,19.44,19.705,42.4,2.35,1.98,3.6,NA,0.37,1.62,NA,0.000318659,2.975,0.995
4/6/2024 22:00,0,19.37,18.9,19.415,19.325,19.745,42.4,2.67,2.84,3.26,NA,-0.17,0.42,NA,NA,2.965,0.125
4/6/2024 23:00,0,19.25,18.875,19.3,19.23,19.765,42.5,2.19,1.74844,3.77,NA,0.44156,2.02156,NA,NA,2.98,1.23156
4/7/2024,0,19.135,18.84,19.175,19.135,19.77,42.5,3.54,1.93,4.31,NA,1.61,2.38,NA,NA,3.925,1.995
4/7/2024 1:00,0,19.01,18.8,19.04,19.035,19.77,42.5,2.86,1.93,3.02,NA,0.93,1.09,NA,NA,2.94,1.01
4/7/2024 2:00,0,18.885,18.76,18.92,18.935,19.755,42.5,2.46,3.08,2.9,NA,-0.62,-0.18,NA,NA,2.68,-0.4
4/7/2024 3:00,0,18.77,18.71,18.815,18.835,19.735,42.5,2.77,2.28,4.33,NA,0.49,2.05,NA,0.001265741,3.55,1.27
4/7/2024 4:00,0,18.675,18.655,18.74,18.755,19.715,42.5,2.5683,2.21485,3.75537,NA,0.35345,1.54052,NA,NA,3.161835,0.946985
4/7/2024 5:00,0,18.615,18.605,18.685,18.695,19.69,42.5,3.36,2.18,3.91,5.16,1.18,1.73,2.98,0.001462253,3.635,1.455
4/7/2024 6:00,0,18.545,18.56,18.605,18.63,19.665,42.55,3.22811,1.73,3.34,6.83,1.49811,1.61,5.1,0.001691637,3.284055,1.554055
4/7/2024 7:00,137.35,18.455,18.51,18.52,18.555,19.635,42.6,3.79799,2.01,5.15787,NA,1.78799,3.14787,NA,0.001352908,4.47793,2.46793
4/7/2024 8:00,346.2,18.425,18.46,18.54,18.51,19.605,42.6,2.27812,2.03,2.88538,NA,0.24812,0.85538,NA,0.002988487,2.58175,0.55175
4/7/2024 9:00,724.6,18.515,18.43,18.76,18.56,19.575,42.55,2.25245,2.16,2.83,NA,0.09245,0.67,NA,0.013052726,2.541225,0.381225
4/7/2024 10:00,1067,18.77,18.41,19.135,18.735,19.555,42.5,2.22,2.13,2.97,2.4,0.09,0.84,0.27,0.008833494,2.595,0.465
4/7/2024 11:00,1478.5,19.19,18.43,19.815,19.045,19.55,42.4,2.24,1.86,3.08,2.56,0.38,1.22,0.7,0.012305694,2.66,0.8
4/7/2024 12:00,1567,19.92,18.525,20.48,19.54,19.575,42.3,2.49,1.99588,3.47,NA,0.49412,1.47412,NA,0.009326772,2.98,0.98412
4/7/2024 13:00,1582,20.355,18.695,20.775,19.895,19.645,42.3,2.6,2.18717,3.06,NA,0.41283,0.87283,NA,0.006675673,2.83,0.64283
4/7/2024 14:00,1084,20.615,18.9,21.02,20.17,19.745,42.3,2.79,2.29,3.21,4.69,0.5,0.92,2.4,0.005660231,3,0.71
4/7/2024 15:00,1029.5,20.775,19.09,21.085,20.365,19.865,42.3,2.91,3.31,3.24,9.28,-0.4,-0.07,5.97,0.005637348,3.075,-0.235
4/7/2024 16:00,494.65,20.825,19.265,21.065,20.455,19.99,42.3,3.03,2.34,3.99,7.62,0.69,1.65,5.28,0.00419841,3.51,1.17
4/7/2024 17:00,349.25,20.84,19.4,21.04,20.505,20.11,42.15,2.7,2.16,4.36,8.44,0.54,2.2,6.28,0.002883951,3.53,1.37
4/7/2024 18:00,120.65,20.805,19.51,20.945,20.515,20.215,42.1,3.05,2.09183,4.51,12.25,0.95817,2.41817,10.15817,0.000121028,3.78,1.68817
4/7/2024 19:00,0.3745,20.695,19.585,20.755,20.455,20.31,42.1,3.47,2.03,3.72,7.94,1.44,1.69,5.91,0.000830261,3.595,1.565
4/7/2024 20:00,0,20.505,19.63,20.49,20.33,20.375,42.15,3.86494,1.88,3.63,NA,1.98494,1.75,NA,0.001356041,3.74747,1.86747
4/7/2024 21:00,0,20.265,19.635,20.21,20.165,20.43,42.15,3.08,1.84512,3.68,6,1.23488,1.83488,4.15488,0.001500882,3.38,1.53488
4/7/2024 22:00,0,20.01,19.605,19.94,19.97,20.45,42.1,2.62,1.81,4.33,6.32,0.81,2.52,4.51,0.004975694,3.475,1.665
4/7/2024 23:00,0,19.785,19.55,19.73,19.79,20.455,42.1,2.48,1.82348,3.08,NA,0.65652,1.25652,NA,NA,2.78,0.95652
4/8/2024,0,19.57,19.475,19.54,19.63,20.435,42.15,2.75,1.89,3.33,5.42,0.86,1.44,3.53,0.001444543,3.04,1.15
4/8/2024 1:00,0,19.41,19.395,19.415,19.49,20.405,42.2,2.6084,1.84024,3.66,NA,0.76816,1.81976,NA,0.000208662,3.1342,1.29396
4/8/2024 2:00,0,19.335,19.315,19.405,19.405,20.365,42.15,2.74,3.82,3.75,NA,-1.08,-0.07,NA,0.001938277,3.245,-0.575
4/8/2024 3:00,0,19.34,19.245,19.435,19.375,20.32,42.15,2.47,3.37,3.31,NA,-0.9,-0.06,NA,0.000692031,2.89,-0.48
4/8/2024 4:00,0,19.325,19.195,19.425,19.355,20.29,42.2,3.66,2.40299,3.24,NA,1.25701,0.83701,NA,9.94E-05,3.45,1.04701
4/8/2024 5:00,0,19.3,19.15,19.385,19.32,20.26,42.2,4.12,3.49646,5.28263,NA,0.62354,1.78617,NA,NA,4.701315,1.204855
4/8/2024 6:00,0,19.265,19.12,19.365,19.295,20.235,42.15,4.26925,3.89959,4.75,NA,0.36966,0.85041,NA,0.000422509,4.509625,0.610035
4/8/2024 7:00,124.5,19.25,19.09,19.365,19.275,20.205,42.1,2.56,3.04,5.74,NA,-0.48,2.7,NA,0.002221658,4.15,1.11
4/8/2024 8:00,191.95,19.27,19.065,19.43,19.28,20.18,42.1,2.59,2.77033,3.33934,NA,-0.18033,0.56901,NA,0.004582281,2.96467,0.19434
4/8/2024 9:00,448.5,19.36,19.045,19.58,19.335,20.165,42.1,2.66,2.65382,3.31,NA,0.00618,0.65618,NA,0.006658033,2.985,0.33118
4/8/2024 10:00,701.8,19.55,19.035,19.865,19.465,20.155,42.05,2.46,2.37,3.8579,NA,0.09,1.4879,NA,0.006898502,3.15895,0.78895
4/8/2024 11:00,752.55,19.88,19.07,20.285,19.69,20.155,42,2.47,1.98,3.34,NA,0.49,1.36,NA,0.007501561,2.905,0.925
4/8/2024 12:00,585.3,20.245,19.135,20.685,19.97,20.18,42,2.61,2.07,4.48,NA,0.54,2.41,NA,0.01118672,3.545,1.475
4/8/2024 13:00,379.6,20.595,19.24,21,20.255,20.225,41.9,2.75,2.845,3.95,NA,-0.095,1.105,NA,0.002694611,3.35,0.505
4/8/2024 14:00,1060.6,20.795,19.365,21.135,20.45,20.3,41.9,3.50098,2.2,3.67,NA,1.30098,1.47,NA,0.020223885,3.58549,1.38549
4/8/2024 15:00,328.65,21.035,19.5,21.425,20.65,20.38,41.9,2.81,2.44,3.46,NA,0.37,1.02,NA,0.03409321,3.135,0.695
4/8/2024 16:00,112.835,21.305,19.65,21.58,20.875,20.48,42,3.38,NA,3.5,NA,NA,NA,NA,0.001746853,3.44,NA
4/8/2024 17:00,78.75,21.3,19.79,21.44,20.935,20.585,42,3.08,2.59052,4.22,5.34,0.48948,1.62948,2.74948,0.00467156,3.65,1.05948
4/8/2024 18:00,0,21.165,19.9,21.23,20.88,20.695,42.05,2.47,2.74,3.635,NA,-0.27,0.895,NA,0.005764629,3.0525,0.3125
4/8/2024 19:00,0,20.955,19.955,20.99,20.765,20.79,42.1,2.6313,2.41,3.6,8.01,0.2213,1.19,5.6,0.001822134,3.11565,0.70565
4/8/2024 20:00,0,20.76,19.975,20.8,20.635,20.845,42.25,2.79,3.39,6.24718,2.95,-0.6,2.85718,-0.44,0.003004537,4.51859,1.12859
4/8/2024 21:00,0,20.605,19.98,20.655,20.53,20.9,42.4,2.46,1.98,5.84369,NA,0.48,3.86369,NA,0.005874594,4.151845,2.171845
4/8/2024 22:00,0,20.47,19.965,20.53,20.425,20.925,42.4,3.93,3.82,4.23,10.73,0.11,0.41,6.91,NA,4.08,0.26
4/8/2024 23:00,0,20.355,19.925,20.43,20.335,20.925,42.4,2.94435,2.89682,5.59134,NA,0.04753,2.69452,NA,0.004381742,4.267845,1.371025
4/9/2024,0,20.26,19.88,20.355,20.255,20.915,42.4,2.31742,3.80986,3.9278,NA,-1.49244,0.11794,NA,0.02457461,3.12261,-0.68725
4/9/2024 1:00,0,20.185,19.835,20.3,20.19,20.905,42.4,2.47058,2.99655,3.3896,NA,-0.52597,0.39305,NA,NA,2.93009,-0.06646
4/9/2024 2:00,0,20.155,19.795,20.29,20.15,20.885,42.4,2.04,3.64,5.59,NA,-1.6,1.95,NA,NA,3.815,0.175
4/9/2024 3:00,0,20.15,19.76,20.3,20.135,20.865,42.4,2.41957,3.92564,4.42671,NA,-1.50607,0.50107,NA,NA,3.42314,-0.5025
4/9/2024 4:00,0,20.15,19.74,20.31,20.13,20.86,42.4,2.15232,3.59,3.51578,NA,-1.43768,-0.07422,NA,NA,2.83405,-0.75595
4/9/2024 5:00,NA,20.155,19.72,20.31,20.12,20.855,42.5,2.12108,3.02449,3.63,NA,-0.90341,0.60551,NA,NA,2.87554,-0.14895
4/9/2024 6:00,NA,20.15,19.71,20.31,20.12,20.845,42.5,2.04,3.81812,4.1456,NA,-1.77812,0.32748,NA,NA,3.0928,-0.72532
4/9/2024 7:00,NA,20.145,19.695,20.295,20.115,20.84,42.5,2.50857,2.84,3.4784,NA,-0.33143,0.6384,NA,NA,2.993485,0.153485
4/9/2024 8:00,NA,20.095,19.69,20.205,20.085,20.83,42.55,1.81443,2.34479,3.28,4.13,-0.53036,0.93521,1.78521,NA,2.547215,0.202425
4/9/2024 9:00,NA,19.935,19.675,19.985,19.98,20.83,42.6,1.72393,2.24,2.83,5.86,-0.51607,0.59,3.62,NA,2.276965,0.036965
4/9/2024 10:00,NA,19.755,19.64,19.79,19.84,20.815,42.6,1.78,2.23,2.83,4.53,-0.45,0.6,2.3,NA,2.305,0.075
4/9/2024 11:00,NA,19.59,19.59,19.65,19.71,20.795,42.6,1.7301,2.41,2.86,4.65,-0.6799,0.45,2.24,NA,2.29505,-0.11495
4/9/2024 12:00,NA,19.485,19.53,19.57,19.62,20.76,42.6,1.78,2.63,2.87,4.9,-0.85,0.24,2.27,NA,2.325,-0.305
4/9/2024 13:00,NA,19.41,19.47,19.525,19.545,20.725,42.95,1.93,2.17,3.12,NA,-0.24,0.95,NA,NA,2.525,0.355
4/9/2024 14:00,NA,19.3,19.415,19.355,19.455,20.695,43.7,NA,NA,NA,0.62,NA,NA,NA,NA,NA,NA
4/9/2024 15:00,NA,19.165,19.37,19.19,19.31,20.65,43.8,NA,NA,0.78271,0.86,NA,NA,NA,NA,0.78271,NA
4/9/2024 16:00,NA,19.135,19.3,19.225,19.245,20.6,43.8,NA,NA,0.893688,2.34,NA,NA,NA,NA,0.893688,NA
4/9/2024 17:00,NA,19.185,19.24,19.315,19.265,20.545,43.8,NA,NA,1.12396,1.57,NA,NA,NA,NA,1.12396,NA
4/9/2024 18:00,NA,19.21,19.2,19.35,19.285,20.505,43.75,0.78,NA,1.24849,2.3,NA,NA,NA,NA,1.014245,NA
4/9/2024 19:00,NA,19.2,19.175,19.32,19.285,20.475,43.6,NA,NA,1.58645,NA,NA,NA,NA,NA,1.58645,NA
4/9/2024 20:00,NA,19.155,19.155,19.26,19.25,20.455,43.5,0.741977,NA,1.40647,NA,NA,NA,NA,NA,1.0742235,NA
4/9/2024 21:00,NA,19.085,19.125,19.175,19.195,20.43,43.5,NA,NA,1.41428,NA,NA,NA,NA,NA,1.41428,NA
4/9/2024 22:00,NA,19,19.1,19.07,19.13,20.405,43.5,NA,NA,1.48,2.96,NA,NA,NA,NA,1.48,NA
4/9/2024 23:00,NA,18.885,19.06,18.95,19.04,20.38,43.5,0.76,NA,1.44786,NA,NA,NA,NA,NA,1.10393,NA
4/10/2024,NA,18.775,19.015,18.83,18.95,20.35,43.5,0.95,NA,1.54057,4.71,NA,NA,NA,NA,1.245285,NA
4/10/2024 1:00,NA,18.655,18.965,18.71,18.855,20.31,43.5,0.81,0.571969,1.83652,3.75,0.238031,1.264551,3.178031,NA,1.32326,0.751291
4/10/2024 2:00,NA,18.545,18.895,18.61,18.76,20.27,43.5,0.9,0.656725,2.47955,4.03,0.243275,1.822825,3.373275,NA,1.689775,1.03305
4/10/2024 3:00,NA,18.455,18.845,18.535,18.68,20.23,43.45,0.878184,NA,1.48,3.7,NA,NA,NA,NA,1.179092,NA
4/10/2024 4:00,NA,18.365,18.78,18.4,18.595,20.18,43.8,0.81733,NA,1.45402,4.84,NA,NA,NA,NA,1.135675,NA
4/10/2024 5:00,NA,18.215,18.72,18.205,18.46,20.125,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/2024 6:00,NA,18.105,18.655,18.11,18.345,20.06,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/2024 7:00,NA,18.02,18.57,18.05,18.25,19.99,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/2024 8:00,NA,17.98,18.5,18.04,18.19,19.92,44,0.675714,NA,0.89,NA,NA,NA,NA,NA,0.782857,NA
4/10/2024 9:00,NA,18.015,18.44,18.145,18.18,19.855,44,NA,NA,0.832738,NA,NA,NA,NA,NA,0.832738,NA
4/10/2024 10:00,NA,18.19,18.39,18.425,18.285,19.8,44,NA,NA,0.957647,NA,NA,NA,NA,NA,0.957647,NA
4/10/2024 11:00,NA,18.505,18.38,18.87,18.505,19.775,43.85,0.714669,NA,1.06143,NA,NA,NA,NA,NA,0.8880495,NA
4/10/2024 12:00,NA,18.835,18.41,19.215,18.79,19.765,43.8,0.666296,NA,1.17,NA,NA,NA,NA,NA,0.918148,NA
4/10/2024 13:00,NA,19.02,18.495,19.305,18.97,19.79,43.9,NA,NA,0.66,NA,NA,NA,NA,NA,0.66,NA
4/10/2024 14:00,NA,19.03,18.57,19.225,19.03,19.835,43.9,0.545905,NA,0.90336,NA,NA,NA,NA,NA,0.7246325,NA
4/10/2024 15:00,NA,18.93,18.645,19.085,18.985,19.885,43.9,NA,NA,0.72097,NA,NA,NA,NA,NA,0.72097,NA
4/10/2024 16:00,NA,18.83,18.675,18.985,18.925,19.925,43.9,NA,NA,0.877694,NA,NA,NA,NA,NA,0.877694,NA
4/10/2024 17:00,NA,18.735,18.68,18.89,18.875,19.945,43.8,NA,NA,0.98,NA,NA,NA,NA,NA,0.98,NA
4/10/2024 18:00,NA,18.6,18.675,18.745,18.785,19.95,43.8,NA,NA,0.918714,NA,NA,NA,NA,NA,0.918714,NA
4/10/2024 19:00,NA,18.445,18.645,18.54,18.665,19.95,43.7,0.57,NA,1.44535,NA,NA,NA,NA,NA,1.007675,NA
4/10/2024 20:00,NA,18.25,18.61,18.29,18.51,19.935,43.7,NA,NA,1.28,NA,NA,NA,NA,NA,1.28,NA
4/10/2024 21:00,NA,18.045,18.545,18.06,18.335,19.91,43.7,NA,NA,1.69,NA,NA,NA,NA,NA,1.69,NA
4/10/2024 22:00,NA,17.83,18.47,17.83,18.155,19.865,43.7,NA,NA,1.26207,NA,NA,NA,NA,NA,1.26207,NA
4/10/2024 23:00,NA,17.635,18.38,17.63,17.98,19.815,43.7,NA,NA,1.24,NA,NA,NA,NA,NA,1.24,NA
4/11/2024,NA,17.445,18.29,17.42,17.815,19.75,43.7,0.56,NA,1.53,NA,NA,NA,NA,NA,1.045,NA
4/11/2024 1:00,NA,17.23,18.18,17.18,17.63,19.68,43.7,0.63,NA,1.74,NA,NA,NA,NA,NA,1.185,NA
4/11/2024 2:00,NA,17,18.07,16.95,17.435,19.6,43.7,NA,NA,1.07,NA,NA,NA,NA,NA,1.07,NA
4/11/2024 3:00,NA,16.775,17.955,16.71,17.24,19.515,43.75,0.65,NA,1.98,1.9,NA,NA,NA,NA,1.315,NA
4/11/2024 4:00,NA,16.54,17.83,16.475,17.04,19.425,43.8,NA,NA,1.55,NA,NA,NA,NA,NA,1.55,NA
4/11/2024 5:00,NA,16.325,17.705,16.27,16.845,19.325,43.8,NA,NA,1.415,1.66,NA,NA,NA,NA,1.415,NA
4/11/2024 6:00,NA,16.125,17.57,16.06,16.66,19.225,43.8,NA,NA,1.17,1.57,NA,NA,NA,NA,1.17,NA
4/11/2024 7:00,NA,15.935,17.44,15.865,16.475,19.115,43.8,NA,NA,1.17,0.99,NA,NA,NA,NA,1.17,NA
4/11/2024 8:00,NA,15.78,17.3,15.765,16.32,19.01,43.8,NA,NA,1.29,1.48,NA,NA,NA,NA,1.29,NA
4/11/2024 9:00,NA,15.805,17.175,15.965,16.285,18.905,43.7,0.681305,0.52,1.4,0.71,0.161305,0.88,0.19,NA,1.0406525,0.5206525
4/11/2024 10:00,NA,16.16,17.075,16.605,16.5,18.805,43.65,NA,0.8,1.59,1.36,NA,0.79,0.56,NA,1.59,0.79
